id,sample_code,interviewer,site,classroom,sex,ethnicity,age,has_sibling,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_interview_edu,ses_interview_occup,ses_school_freelunch,eco_shifting_correct,eco_shifting_sc,abs_shifting_correct,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating,siblings_n,siblings_id
p0389,wjms,BM,wjms,tr_p6_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,2,6,3,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,5,5,5,5,1,1,1,3.6666666666666665,1.5,33.94717407226565,0,32,315.5,32,271.125,3,3,3,2,3,0.9333333333333333,1,3,2,2,0,0.5333333333333333,525,sibling_000
p0390,wjms,BM,wjms,wi_p7_2019,2,4,13,0,0,0,1,0,0,1,0,2,1,1,2,1.5,1,1,1,1,2,1,1,1,1,5,3,1,3,4,1,1,2.1666666666666665,0,0,1,5,1,5,1,1,1,1,1,5,3,4,5,5,5,5,5,5,1,5,1.5,27.60619735717775,1,22,-123.09090909090912,31,-35.86607142857133,2,3,3,2,1,0.7333333333333333,1,3,0,2,1,0.4666666666666667,525,sibling_000
p0391,wjms,BM,wjms,wi_p5_2019,1,NA,13,0,0,0,NA,NA,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41.246253967285156,0,31,200.35384615384623,26,253.22222222222217,2,3,1,3,1,0.6666666666666666,2,3,3,3,3,0.9333333333333333,525,sibling_000
p0392,wjms,BM,wjms,wi_p7_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,5,1,5,1,1,1,1.6666666666666667,0,0,0,5,2,5,1,1,2,1,1.2857142857142858,2,1,1.5,5,5,5,5,4,4,1,4.666666666666667,3,46.8290433883667,0,31,944.1333333333334,29,-114.90384615384619,3,2,2,1,2,0.6666666666666666,0,3,2,1,2,0.5333333333333333,525,sibling_000
p0393,wjms,BM,wjms,wi_p5_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,2,1,1,4,4,2,3,2,3,2,2.3333333333333335,2,4,0,5,2,3,1,1,3,2,1.8571428571428572,2,NA,2,4,4,5,5,3,2,2,3.8333333333333335,1.5,34.152050971984906,0,32,25.600000000000136,31,165.4571428571429,3,3,3,3,1,0.8666666666666667,2,3,3,1,3,0.8,525,sibling_000
p0394,wjms,AG,wjms,wi_p5_2019,1,1,14,0,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,1,2,1,2,1,1,2,3,1,2,2,2,1,1.8333333333333333,0,0,0,5,2,4,2,1,2,1,1.5714285714285714,3,2,2.5,5,4,5,3,2,2,2,3.5,2,43.2580966949463,0,30,531.8901098901099,31,128.98461538461527,3,3,3,2,0,0.7333333333333333,0,3,1,2,3,0.6,525,sibling_000
p0395,wjms,MJ,wjms,tr_p2_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,3,2,2,1,1.6666666666666667,0,0,0,5,2,5,1,1,2,4,1.7142857142857142,2,1,1.5,5,5,5,5,3,2,1,4.166666666666667,3,61.00063133239745,0,28,216.9076923076923,30,-84.8564102564103,3,3,1,2,1,0.6666666666666666,1,3,3,2,2,0.7333333333333333,525,sibling_000
p0396,wjms,HH,wjms,tr_p2_2019,2,1,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,2,1,2,2,1,3,4,1,1,1,2,1,1.3333333333333333,0,0,0,5,2,3,1,1,3,1,1.7142857142857142,2,1,1.5,4,4,4,3,1,1,3,2.8333333333333335,2.5,36.5657901763916,1,32,41.375,30,356.85128205128217,1,1,0,2,1,0.3333333333333333,1,3,3,2,1,0.6666666666666666,2,wjms_sibling_230
p0397,wjms,BM,wjms,tr_p2_2019,1,6,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,2,1,4,3,1,3,4,2,3,2.6666666666666665,1,3,2,4,2,3,1,1,2,1,1.7142857142857142,2,1,1.5,4,4,4,5,5,3,1,4.166666666666667,1,40.8851261138916,0,29,341.2857142857142,29,65.96153846153857,1,3,3,2,3,0.8,2,3,3,3,1,0.8,525,sibling_000
p0398,wjms,AG,wjms,wi_p6_2019,2,1,13,1,0,0,0,0,0,0,0,4,1,1,1,1.75,1,1,2,2,1,1,1,1,2,11,5,1,1,1,1,1,1,0,0,0,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,2,2,1,4,2,50.81005859375,0,31,496,27,-195.36363636363637,2,3,3,1,2,0.7333333333333333,1,1,2,2,1,0.4666666666666667,2,wjms_sibling_400
p0399,wjms,MJ,wjms,wi_p4_2019,2,6,13,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,2,2,9,3,1,4,2,3,4,2.8333333333333335,0,0,0,4,2,2,1,1,2,1,1.8571428571428572,3,1,2,5,4,5,5,2,2,1,3.8333333333333335,0.5,28.585900306701653,1,28,-413.1025641025642,29,222.13461538461547,1,1,3,3,2,0.6666666666666666,3,3,2,2,1,0.7333333333333333,525,sibling_000
p0400,wjms,AG,wjms,wi_p3_2019,2,1,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,3,1,3,4,1,2,2.3333333333333335,1,2,0,3,2,4,1,1,2,3,2,1,1,1,4,4,4,4,3,2,2,3.5,2,63.05925178527835,1,26,-61.26363636363635,29,-56.14285714285711,1,3,3,2,1,0.6666666666666666,2,3,1,2,2,0.6666666666666666,525,sibling_000
p0401,wjms,MJ,wjms,wi_p6_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,0,2,2,3,3,2,3,2.8333333333333335,2,3,1,2,3,2,2,2,3,3,3,4,1,2.5,3,3,3,3,3,2,2,2.8333333333333335,1,27.1636390686035,0,22,207.9749999999999,26,121.30303030303048,1,3,3,1,1,0.6,3,2,3,2,2,0.8,525,sibling_000
p0402,wjms,AG,wjms,wi_p6_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,1,2,1,2,1,1,4,5,1,1,1,2,1,1.1666666666666667,0,0,0,5,1,5,1,1,1,5,1.5714285714285714,1,2,1.5,5,5,5,5,3,3,2,4.333333333333333,3,34.5550003051758,0,27,548.1166666666668,29,-97.73076923076928,1,3,3,1,1,0.6,3,3,2,2,3,0.8666666666666667,525,sibling_000
p0403,wjms,AG,wjms,wi_p2_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,4,1,1,1,2,1,1.3333333333333333,0,0,0,5,2,5,1,1,2,1,1.2857142857142858,2,3,2.5,5,5,5,5,4,3,1,4.5,2,55.314956665039105,0,29,238.46153846153845,25,-37.933333333333394,2,3,2,2,2,0.7333333333333333,0,3,3,1,1,0.5333333333333333,525,sibling_000
p0404,wjms,AG,wjms,wi_p7_2019,2,1,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,2,1,1,1,5,5,1,1,1,2,1,1.1666666666666667,0,0,0,4,2,3,1,1,2,3,2,2,1,1.5,4,5,5,5,3,2,2,4,3,33.04777908325195,0,29,381.7467532467531,27,404.16666666666674,2,3,3,1,1,0.6666666666666666,0,3,3,2,1,0.6,525,sibling_000
p0405,wjms,HH,wjms,wi_p6_2019,2,1,13,0,0,0,0,0,0,0,0,3,1,1,1,1.5,2,2,2,2,2,1,2,1,2,8,5,1,1,1,3,1,1.3333333333333333,2,2,1,5,1,5,1,1,1,1,1,2,1,1.5,5,5,5,5,1,1,3,3.6666666666666665,2.5,39.11393928527835,0,28,337.01948051948034,27,377.4272727272728,1,3,1,0,1,0.4,1,3,3,2,2,0.7333333333333333,525,sibling_000
p0406,wjms,HH,wjms,wi_p6_2019,2,1,13,0,0,0,0,0,0,0,0,3,1,1,1,1.5,2,2,2,2,2,1,2,1,2,8,5,1,1,1,3,1,1.3333333333333333,2,2,1,5,1,5,1,1,1,1,1,2,1,1.5,5,5,5,5,1,1,3,3.6666666666666665,2.5,39.11393928527835,0,28,337.01948051948034,27,377.4272727272728,1,3,1,0,1,0.4,1,3,3,2,2,0.7333333333333333,525,sibling_000
p0407,wjms,AG,wjms,wi_p6_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,8,3,1,4,4,2,1,2.5,0,0,0,4,3,3,2,2,2,4,2.5714285714285716,1,2,1.5,4,5,5,5,1,1,4,3.5,2,41.864000320434556,0,30,717.6428571428571,28,109.5974025974026,3,3,3,3,2,0.9333333333333333,3,3,3,2,2,0.8666666666666667,525,sibling_000
p0408,wjms,AG,wjms,wi_p6_2019,1,6,13,0,0,0,0,0,0,0,0,5,1,1,1,2,2,1,1,2,1,1,1,1,1,6,3,2,3,2,2,3,2.5,1,3,2,2,2,3,3,2,3,4,3,3,5,4,4,4,4,4,3,3,3,3.6666666666666665,0,32.8331756591797,1,31,61.19999999999982,32,-83.20416666666665,2,3,2,0,1,0.5333333333333333,2,2,1,1,2,0.5333333333333333,525,sibling_000
p0409,wjms,HH,wjms,tr_p6_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,9,5,1,2,3,1,1,1.5,0,0,0,3,1,3,2,1,2,4,2.2857142857142856,2,1,1.5,5,5,5,5,3,3,1,4.333333333333333,2,43.9540786743164,1,20,635.3888888888889,27,-31.76666666666665,3,3,3,2,0,0.7333333333333333,0,3,0,3,2,0.5333333333333333,525,sibling_000
p0410,wjms,AG,wjms,tr_p2_2019,2,1,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,1,1,2,1,1,1,1,1,4,1,2,2,2,1,1.6666666666666667,0,0,0,4,2,3,2,1,2,2,2,7,1,4,5,5,5,4,2,2,2,3.8333333333333335,3,50.69444465637205,0,30,478.96923076923076,29,21.75,3,3,2,2,3,0.8666666666666667,3,3,2,2,3,0.8666666666666667,525,sibling_000
p0411,wjms,AG,wjms,tr_p3_2019,2,1,14,0,0,0,1,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,2,1,1,4,5,1,1,1,2,1,1.1666666666666667,0,0,0,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,3,3,2,4.333333333333333,2,46.8290433883667,1,27,212.29999999999995,28,240.30128205128221,2,3,0,0,2,0.4666666666666667,1,2,2,2,1,0.5333333333333333,525,sibling_000
p0412,wjms,MJ,wjms,tr_p3_2019,2,1,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,1,1,2,1,2,1,1,2,3,2,4,4,3,1,2.8333333333333335,0,0,0,4,2,3,2,2,2,2,2.142857142857143,8,4,6,5,5,5,5,2,2,2,4,2,54.2599468231201,0,17,507.76666666666654,28,122.87012987012986,1,3,0,1,3,0.5333333333333333,3,3,3,1,1,0.7333333333333333,525,sibling_000
p0413,wjms,BM,wjms,wi_p7_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,0,5,1,2,1,1,1,1.1666666666666667,0,0,0,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,3.6666666666666665,2.5,50.0478115081787,0,31,332.0446428571429,23,-94.96825396825398,3,3,3,2,3,0.9333333333333333,3,3,3,3,3,1,525,sibling_000
p0414,wjms,MJ,wjms,tr_p6_2019,2,1,13,1,0,0,0,0,0,0,0,3,1,1,1,1.5,1,2,1,1,1,1,2,1,1,1,5,2,2,1,3,1,1.6666666666666667,0,0,0,5,1,3,1,1,1,1,1.2857142857142858,2,1,1.5,4,5,5,5,2,2,1,3.8333333333333335,3,39.4774560928345,1,22,29.246753246753315,31,206.0666666666666,2,3,3,2,1,0.7333333333333333,2,2,3,2,1,0.6666666666666666,2,wjms_sibling_250
p0415,wjms,BM,wjms,tr_p6_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,1,2,4,1,4,2.1666666666666665,2,3,4,5,2,4,1,1,1,1,1.2857142857142858,1,NA,1,5,5,5,5,3,3,4,4.333333333333333,2,45.89090728759765,1,29,621.678787878788,32,136.60833333333335,3,3,3,3,2,0.9333333333333333,2,3,3,3,1,0.8,525,sibling_000
p0416,wjms,MJ,wjms,tr_p2_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,1,2,2,1,1,1.3333333333333333,0,0,0,5,2,4,1,1,3,2,1.7142857142857142,1,1,1,5,5,5,5,4,3,1,4.5,3,35.5337476730347,0,30,585.5666666666668,32,589.3833333333334,0,3,2,1,1,0.4666666666666667,1,3,1,1,1,0.4666666666666667,525,sibling_000
p0417,wjms,AG,wjms,tr_p3_2019,2,6,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,1,2,2,1,2,1,1,7,4,2,3,4,1,1,2.1666666666666665,0,0,0,4,2,3,1,1,2,2,1.8571428571428572,3,1,2,5,5,5,5,3,3,1,4.333333333333333,1.5,34.693004608154254,0,21,160.20000000000005,24,179.33333333333337,3,3,3,2,1,0.8,1,3,2,2,2,0.6666666666666666,525,sibling_000
p0419,wjms,AG,wjms,tr_p6_2019,2,1,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,1,2,1,1,3,4,2,2,2,4,1,2.1666666666666665,0,0,4,4,2,4,1,1,2,2,1.7142857142857142,5,3,4,5,5,5,5,2,3,3,4.166666666666667,1,26.254222869873,1,25,164.89772727272725,29,61.73809523809541,2,3,3,2,1,0.7333333333333333,2,3,3,2,0,0.6666666666666666,525,sibling_000
p0420,wjms,MJ,wjms,wi_p7_2019,2,6,13,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,4,2,2,2,3,1,2,0,0,0,4,2,4,2,1,3,2,2,2,1,1.5,5,5,5,5,4,3,2,4.5,1.5,43.32728958129885,0,28,196.42857142857144,29,224.84523809523807,3,3,3,1,3,0.8666666666666667,1,3,3,2,2,0.7333333333333333,525,sibling_000
p0421,wjms,BM,wjms,tr_p2_2019,2,1,13,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,2,6,4,2,2,2,2,1,1.8333333333333333,0,0,0,4,2,3,2,1,2,2,2,3,2,2.5,5,5,5,5,3,3,1,4.333333333333333,3,26.90579986572265,0,28,583.6666666666667,30,83.74038461538453,2,3,3,1,3,0.8,2,3,1,1,1,0.5333333333333333,525,sibling_000
p0422,wjms,BM,wjms,wi_p6_2019,1,1,13,0,0,0,0,0,0,1,0,1,1,1,2,1.25,2,1,2,2,1,1,2,2,1,6,5,4,2,1,4,1,2.1666666666666665,0,0,1,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,3,3,3,4.333333333333333,3,62.71418380737305,0,28,569.5818181818181,30,416.37912087912105,1,3,2,2,3,0.7333333333333333,1,3,1,2,1,0.5333333333333333,525,sibling_000
p0423,wjms,AG,wjms,wi_p6_2019,1,1,13,1,0,0,0,0,0,0,0,3,1,1,1,1.5,1,2,1,1,2,1,2,1,1,2,4,2,4,2,3,4,2.8333333333333335,3,2,2,3,2,2,1,1,3,1,2.142857142857143,5,3,4,3,4,5,3,1,2,3,3,1.5,42.81297969818115,1,26,185.39423076923072,31,99.26666666666665,2,3,1,3,3,0.8,1,1,2,1,1,0.4,2,wjms_sibling_350
p0424,wjms,AG,wjms,wi_p2_2019,1,1,13,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,1,1,2,1,12,5,3,2,1,1,5,2.1666666666666665,2,4,2,5,1,5,1,1,1,1,1,1,2,1.5,5,5,5,5,4,4,1,4.666666666666667,0.5,23.9783487319946,1,22,-40.88311688311694,21,-1,3,3,3,3,3,1,1,3,3,1,0,0.5333333333333333,2,wjms_sibling_290
p0425,wjms,MJ,wjms,wi_p7_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,2,1,9,5,1,2,2,2,1,1.5,0,0,0,5,2,5,2,1,2,1,1.4285714285714286,2,1,1.5,5,5,5,5,4,4,1,4.666666666666667,3,50.6410255432129,0,28,236.16083916083903,31,241.9196428571429,3,2,3,1,1,0.6666666666666666,1,1,3,2,1,0.5333333333333333,525,sibling_000
p0426,wjms,BM,wjms,wi_p7_2019,1,1,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,5,1,1,1,2,1,1.1666666666666667,0,0,0,4,3,3,2,1,3,2,2.2857142857142856,3,2,2.5,5,5,5,5,2,2,2,4,3,48.0387840270996,0,23,335.8571428571429,24,-49.17142857142858,1,3,3,3,1,0.7333333333333333,3,3,3,3,2,0.9333333333333333,2,wjms_sibling_360
p0427,wjms,BM,wjms,tr_p6_2019,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,3,1,5,2,1,1,2.1666666666666665,0,0,1,4,1,4,1,1,1,2,1.4285714285714286,3,4,3.5,4,3,5,4,2,1,2,3.1666666666666665,2.5,57.7531661987305,0,31,-220.2678571428571,28,70.46794871794873,3,3,3,3,2,0.9333333333333333,2,1,3,2,2,0.6666666666666666,525,sibling_000
p0428,wjms,HH,wjms,wi_p2_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,3,3,1,4,2.3333333333333335,1,4,0,4,2,4,1,1,2,1,1.5714285714285714,2,1,1.5,5,5,5,5,2,1,1,3.8333333333333335,1.5,48.3949489593506,0,32,141.44583333333344,30,118.81666666666683,3,0,3,2,2,0.6666666666666666,3,3,3,0,2,0.7333333333333333,525,sibling_000
p0429,wjms,HH,wjms,tr_p6_2019,2,1,14,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,2,1,1,6,4,1,1,1,1,2,1.3333333333333333,2,3,1,4,1,4,1,1,1,1,1.2857142857142858,4,1,2.5,5,5,5,5,3,3,1,4.333333333333333,1,41.92788028717045,0,32,487.6875,31,-118.33928571428578,2,3,3,3,1,0.8,0,2,3,3,1,0.6,2,wjms_sibling_380
p0430,wjms,HH,wjms,wi_p7_2019,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,4,1,1,1,1,1,1.1666666666666667,0,0,2,4,1,4,1,1,1,4,1.7142857142857142,3,1,2,5,5,5,5,3,2,2,4.166666666666667,2.5,45.3891410827637,0,22,256.72727272727275,30,416.38461538461536,1,3,3,2,0,0.6,2,3,2,2,3,0.8,525,sibling_000
p0431,wjms,BM,wjms,tr_p1_2019,1,6,13,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,1,NA,NA,6,2,4,2,1,1,1,2.1666666666666665,0,0,1,2,3,4,4,4,4,5,3.7142857142857144,8,4,6,5,5,5,5,2,2,3,4,0,38.1410255432129,1,26,427.03787878787875,29,273.56410256410265,1,3,2,3,1,0.6666666666666666,2,3,3,3,2,0.8666666666666667,525,sibling_000
p0432,wjms,MJ,wjms,tr_p1_2019,1,1,13,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,8,4,1,4,2,1,1,1.8333333333333333,0,0,0,4,2,4,2,1,2,2,1.8571428571428572,1,2,1.5,4,4,4,4,3,3,1,3.6666666666666665,1,36.50190162658695,0,31,231.38571428571413,32,58.0625,1,3,3,1,1,0.6,1,3,3,2,2,0.7333333333333333,525,sibling_000
p0433,wjms,MJ,wjms,tr_p1_2019,1,6,14,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,4,4,2,2,1,1,2,0,0,2,4,2,2,1,1,4,2,2.2857142857142856,2,NA,2,4,5,5,5,4,4,2,4.5,0.5,45.0939674377441,1,28,233.70512820512818,29,24.241758241758248,3,3,0,3,2,0.7333333333333333,1,3,3,1,2,0.6666666666666666,525,sibling_000
p0434,wjms,MJ,wjms,wi_p7_2019,2,2,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,5,4,3,3,2,2,2.5,1,2,1,5,1,5,1,1,1,1,1,3,1,2,5,5,5,5,5,3,1,4.666666666666667,1,52.3630619049072,0,29,317.6043956043957,30,30.423076923076906,3,3,3,2,1,0.8,1,0,3,2,0,0.4,525,sibling_000
p0436,wjms,MJ,wjms,wi_p7_2019,2,6,13,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,2,1,1,2,9,5,3,4,1,1,1,1.8333333333333333,0,0,2,4,2,1,2,1,1,4,2.4285714285714284,1,1,1,3,3,4,4,1,1,3,2.6666666666666665,0,34.5896644592285,1,27,627.5,31,45.49047619047633,2,3,3,3,2,0.8666666666666667,3,1,3,3,3,0.8666666666666667,525,sibling_000
p0437,wjms,HH,wjms,wi_p7_2019,1,6,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,1,2,2,1,5,3,4,3,1,2,1,2.3333333333333335,0,0,4,2,4,1,4,3,5,5,4.285714285714286,8,4,6,3,3,3,3,1,2,3,2.5,0.5,43.2029399871826,1,20,19.83333333333337,28,82.65734265734261,2,1,2,1,2,0.5333333333333333,1,3,1,1,2,0.5333333333333333,2,wjms_sibling_310
p0439,wjms,HH,wjms,tr_p7_2019,2,1,13,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,3,4,4,3,1,3,1,2,1,5,1,5,1,1,1,1,1,1,1,1,2,5,5,3,1,1,5,2.8333333333333335,1.5,53.4375,0,26,-91.21818181818185,31,195.86666666666656,1,3,3,1,1,0.6,0,2,3,2,3,0.6666666666666666,525,sibling_000
p0440,wjms,BM,wjms,tr_p2_2019,1,3,13,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,1,1,2,1,12,5,1,1,1,1,1,1,0,0,2,5,2,4,1,1,2,1,1.4285714285714286,2,1,1.5,5,5,5,5,4,5,2,4.833333333333333,1,27.7006206512451,0,29,313.53846153846166,29,-15.154761904761926,3,3,3,2,3,0.9333333333333333,3,3,3,1,1,0.7333333333333333,525,sibling_000
p0441,wjms,HH,wjms,tr_p2_2019,1,1,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,0,4,2,3,2,2,1,2,0,0,0,4,1,4,1,1,2,2,1.5714285714285714,3,2,2.5,5,5,5,5,3,3,2,4.333333333333333,3,61.6883125305176,0,32,234.64583333333326,30,69.61538461538453,3,3,3,3,2,0.9333333333333333,3,3,3,1,2,0.8,525,sibling_000
p0442,wjms,HH,wjms,tr_p2_2019,2,1,13,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,5,1,2,1,1,1,1.1666666666666667,0,0,0,5,1,4,1,1,2,1,1.2857142857142858,3,1,2,5,5,5,5,4,4,2,4.666666666666667,2.5,39.4097213745117,0,30,88.01904761904757,32,378,1,3,2,0,0,0.4,0,3,3,2,2,0.6666666666666666,525,sibling_000
p0443,wjms,HH,wjms,tr_p5_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,3,3,4,4,3,5,3.6666666666666665,2,4,4,2,4,2,4,3,4,4,3.857142857142857,4,1,2.5,3,2,3,3,3,3,3,2.8333333333333335,2,39.1969299316406,1,27,259.66666666666663,25,-42.5,2,3,2,2,2,0.7333333333333333,1,0,1,3,2,0.4666666666666667,525,sibling_000
p0444,wjms,AG,wjms,wi_p7_2019,1,1,14,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,8,5,1,3,1,1,1,1.3333333333333333,0,0,0,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,4,3,1,4.5,3,54.2087345123291,0,32,504.5,30,190.6333333333332,3,3,2,0,0,0.5333333333333333,3,1,2,2,1,0.6,2,wjms_sibling_160
p0445,wjms,MJ,wjms,wi_p6_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,1,11,4,1,1,1,2,1,1.3333333333333333,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,3,1,2,5,5,5,5,4,4,1,4.666666666666667,2,43.538740158081055,0,28,719.0448717948717,30,453.42857142857133,2,3,3,2,2,0.8,3,3,3,3,1,0.8666666666666667,525,sibling_000
p0446,wjms,MJ,wjms,wi_p3_2019,1,6,13,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,2,9,4,1,2,1,2,1,1.5,0,0,0,4,1,2,1,1,1,1,1.5714285714285714,5,1,3,5,5,5,4,1,1,1,3.5,0,26.4856777191162,0,32,422.25,30,-6.574358974359029,2,3,0,2,2,0.6,2,3,2,2,1,0.6666666666666666,525,sibling_000
p0448,wjms,HH,wjms,tr_p6_2019,2,6,13,1,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,0,3,2,3,3,2,5,3,1,4,2,4,1,3,1,1,1,1,1.4285714285714286,2,1,1.5,5,5,5,5,2,2,4,4,1,44.55016136169435,1,32,413.47916666666674,32,-45.5,1,0,2,2,3,0.5333333333333333,3,3,2,2,2,0.8,2,wjms_sibling_320
p0449,wjms,BM,wjms,tr_p6_2019,2,4,13,0,0,0,0,0,0,0,0,2,1,1,2,1.5,1,1,1,1,1,1,2,1,1,3,2,2,4,4,4,4,3.6666666666666665,3,1,0,4,1,4,1,1,1,1,1.2857142857142858,4,1,2.5,4,4,4,3,4,3,2,3.6666666666666665,0,49.2732543945312,1,25,4.263636363636351,28,279.37062937062944,2,3,3,3,1,0.8,2,3,2,0,0,0.4666666666666667,525,sibling_000
p0450,wjms,BM,wjms,tr_p1_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,1,1,2,1,6,5,2,1,1,3,1,1.5,0,0,3,5,1,4,1,1,1,1,1.1428571428571428,3,2,2.5,4,4,5,5,1,1,2,3.3333333333333335,1.5,30.3859386444092,1,29,251.8461538461538,27,57.59848484848476,3,3,2,3,0,0.7333333333333333,3,1,3,2,2,0.7333333333333333,525,sibling_000
