<<<<<<< HEAD
id,sample_code,interviewer,site,classroom,sex,ethnicity,age,has_sibling,siblings,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd10,csd11,csd12,csd13,csd14,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_school_wjms_fee,ses_school_wjms_hom,ses_school_wjms_frl,ses_school_wjms_rel,ses_interview_edu,ses_interview_occup,ses_school_freelunch,eco_shifting_correct,eco_shifting_re_rt,eco_shifting_sw_rt,eco_shifting_sc,abs_shifting_correct,abs_shifting_re_rt,abs_shifting_sw_rt,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating
p0112,wjms,HH,wjms,pe_p1_2018,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,10,5,1,1,1,2,1,1.1666666666666667,0,0,0,5,2,5,1,1,1,1,1.1428571428571428,3,1,2,5,4,5,5,NA,3,NA,4.4,1,34.37115478515625,0,23,191.92499999999995,28,190.7833333333333,3,3,3,3,1,0.8666666666666667,2,3,2,3,1,0.7333333333333333
p0113,wjms,HH,wjms,pe_p1_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,2,2,1,1,1,6,4,1,2,4,2,4,2.5,1,3,0,5,1,4,1,1,1,1,1.1428571428571428,2,1,1.5,5,5,5,5,2,2,2,4,2,43.01396942138675,1,27,1017.4166666666665,29,265.9230769230769,2,3,0,1,3,0.6,3,3,3,1,2,0.8
p0114,wjms,BM,wjms,wi_p4_2018,2,1,13,1,wjms_sibling_090,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,2,9,5,1,3,2,1,1,1.5,0,0,0,4,2,4,1,1,2,1,1.5714285714285714,1,1,1,4,4,4,3,2,1,3,3,2,35.103742599487305,1,22,321,30,140.6871794871795,2,2,1,2,2,0.6,1,3,3,3,2,0.8
p0115,wjms,AG,wjms,wi_p2_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,2,1,2,1,2,1,8,5,1,1,1,1,1,1,0,0,0,5,1,5,1,1,3,1,1.2857142857142858,1,1,1,4,5,5,5,4,4,2,4.5,1.5,58.32828903198245,0,31,369.54761904761904,27,328.22307692307686,1,3,1,1,0,0.4,2,2,2,1,1,0.5333333333333333
p0116,wjms,HH,wjms,wi_p3_2018,2,1,13,0,wjms_sibling_000,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,2,3,2,3,5,2.8333333333333335,2,4,0,3,4,3,2,1,4,5,3.142857142857143,5,1,3,3,5,5,5,3,3,2,4,2.5,49.302202224731445,0,31,360.5333333333333,29,168.07142857142867,3,3,2,1,1,0.6666666666666666,2,3,3,2,2,0.8
p0117,wjms,HH,wjms,pe_p1_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,1,1,1,1,2,1,8,5,1,2,1,2,1,1.3333333333333333,0,0,1,5,2,4,2,1,3,1,1.7142857142857142,2,1,1.5,5,5,5,5,3,3,3,4.333333333333333,3,33.1268119812012,1,27,709.9743589743591,31,496.6809523809525,1,3,2,2,3,0.7333333333333333,3,3,3,3,3,1
p0118,wjms,MK,wjms,wi_p3_2018,2,1,14,0,wjms_sibling_000,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,11,4,1,3,3,1,3,2.1666666666666665,2,2,3,4,1,4,1,1,1,3,1.5714285714285714,1,1,1,5,5,5,5,1,1,1,3.6666666666666665,1.5,41.6859607696533,1,26,137.1414141414141,24,-8.766666666666652,1,1,1,3,1,0.4666666666666667,1,3,1,1,3,0.6
p0119,wjms,HH,wjms,wi_p3_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,4,5,1,5,2,1,1,1.8333333333333333,NA,0,1,5,1,4,1,1,5,1,1.7142857142857142,1,1,1,5,5,5,5,2,2,4,4,2,29.5454540252686,1,22,280.51428571428573,27,-121.83333333333337,1,1,1,0,0,0.2,1,0,2,0,0,0.2
p0120,wjms,HH,wjms,wi_p3_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,1,1,2,2,12,5,2,1,1,1,1,1.1666666666666667,0,0,0,4,1,5,1,3,2,1,1.5714285714285714,1,1,1,5,5,5,5,1,1,4,3.6666666666666665,1,41.6414852142334,1,18,19.52380952380952,25,-38.47777777777782,2,3,2,2,1,0.6666666666666666,2,1,3,3,3,0.8
p0121,wjms,MJ,wjms,wi_p3_2018,1,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,5,1,1,2,1,1,1.1666666666666667,1,3,0,5,2,5,2,1,1,5,1.8571428571428572,4,2,3,5,5,5,5,4,3,3,4.5,1,53.1847457885742,0,29,611.5874125874125,31,-87.16666666666674,2,1,1,0,3,0.4666666666666667,1,0,3,2,0,0.4
p0122,wjms,MJ,wjms,wi_p3_2018,2,1,13,0,wjms_sibling_000,0,0,0,1,0,0,0,3,1,1,1,1.5,1,2,1,1,2,1,2,1,1,1,4,3,3,1,2,1,2,0,0,0,4,2,2,1,1,1,1,1.7142857142857142,2,1,1.5,4,4,4,4,1,1,4,3,2,23.8970584869385,1,29,76.15384615384619,32,391.0625,1,3,3,1,0,0.5333333333333333,3,3,3,2,0,0.7333333333333333
p0123,wjms,AG,wjms,wi_p3_2018,1,1,13,0,wjms_sibling_000,0,0,0,1,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,1,1,1,5,4,3,2,1,2,4,2.3333333333333335,2,5,2,3,2,2,2,1,2,2,2.2857142857142856,4,1,2.5,5,5,5,5,2,2,2,4,1.5,26.4856777191162,0,28,1222.1188811188813,31,151.89999999999998,2,3,3,2,2,0.8,0,3,1,3,0,0.4666666666666667
p0124,wjms,MJ,wjms,wi_p3_2018,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,6,5,1,2,2,2,4,2,2,3,1,4,1,4,1,1,2,2,1.5714285714285714,2,2,2,5,5,5,5,1,1,2,3.6666666666666665,1.5,35.8262825012207,1,19,131.02499999999998,28,152.13461538461547,3,3,3,2,2,0.8666666666666667,0,2,0,3,2,0.4666666666666667
p0125,wjms,BM,wjms,pe_p4_2018,2,6,14,0,wjms_sibling_000,0,0,0,1,1,0,1,2,1,1,1,1.25,1,1,1,2,2,1,2,1,1,5,5,1,4,1,3,4,2.3333333333333335,3,2,3,5,1,2,1,1,1,2,1.5714285714285714,1,1,1,4,5,5,4,3,2,3,3.8333333333333335,1.5,53.941520690917955,1,32,-30.291666666666515,32,-130.76666666666665,3,1,1,1,2,0.5333333333333333,1,3,2,2,2,0.6666666666666666
p0126,wjms,BM,wjms,pe_p4_2018,2,1,14,1,wjms_sibling_400,0,0,0,0,0,1,0,4,1,2,1,2,2,1,2,2,1,2,1,2,2,13,5,2,3,2,2,1,1.8333333333333333,0,0,0,4,2,4,1,1,2,4,2,1,1,1,5,5,5,5,3,3,4,4.333333333333333,2.5,52.8787117004395,0,22,-16.466666666666583,26,10.56363636363642,2,2,2,1,3,0.6666666666666666,3,3,3,3,2,0.9333333333333333
p0127,wjms,AG,wjms,pe_p4_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,3,1,1,1,1.5,1,1,1,2,2,1,1,1,1,6,5,1,1,1,1,1,1,0,0,2,4,1,4,1,1,2,1,1.4285714285714286,1,1,1,5,5,5,5,3,4,2,4.5,1,28.3558883666992,1,31,337.4666666666667,31,161.40476190476193,2,2,3,1,0,0.5333333333333333,1,1,0,2,1,0.3333333333333333
p0128,wjms,BM,wjms,pe_p4_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,1,1,2,1,2,1,1,0,3,1,2,1,1,1,1.5,2,2,0,5,1,4,1,1,1,3,1.4285714285714286,1,1,1,5,5,4,5,2,2,3,3.8333333333333335,1.5,32.58103561401365,1,32,432.4041666666667,32,551.6083333333333,2,2,0,1,3,0.5333333333333333,1,3,2,1,1,0.5333333333333333
p0129,wjms,HH,wjms,pe_p4_2018,2,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,4,1,2,2,1,1,1.5,0,0,0,5,1,3,2,2,2,3,2,5,2,3.5,5,5,5,5,2,1,2,3.8333333333333335,2,39.315219879150405,1,28,288.0999999999999,31,336.9821428571429,1,3,3,2,2,0.7333333333333333,2,3,2,3,3,0.8666666666666667
p0130,wjms,MJ,wjms,pe_p4_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,5,5,4,3,2,3,1,2.3333333333333335,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,2,NA,2,5,5,5,5,3,3,2,4.333333333333333,1,35.432785987854,0,28,115.77922077922085,31,-116.32142857142867,3,3,3,3,2,0.9333333333333333,3,3,3,1,3,0.8666666666666667
p0131,wjms,MK,wjms,pe_p4_2018,2,6,13,0,wjms_sibling_000,0,0,0,0,NA,0,NA,1,1,1,1,1,1,1,2,2,1,1,2,1,1,4,4,1,4,4,3,1,2.5,0,0,0,5,1,5,1,1,2,4,1.5714285714285714,7,2,4.5,5,5,5,4,1,1,3,3.5,1.5,47.00209426879885,NA,27,381.51666666666665,32,254.1875,3,3,3,1,1,0.7333333333333333,2,3,3,3,3,0.9333333333333333
p0132,wjms,MK,wjms,pe_p3_2018,2,6,14,0,wjms_sibling_000,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,4,1,2,1,2,5,2.1666666666666665,2,5,2,3,3,3,3,2,3,5,3.142857142857143,8,2,5,4,4,5,5,1,1,4,3.3333333333333335,1,35.25507164001465,1,19,928.8571428571429,28,34.166666666666515,2,3,3,1,1,0.6666666666666666,2,1,3,2,0,0.5333333333333333
p0133,wjms,MK,wjms,pe_p3_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,1,2,1,1,5,2,5,5,5,4,5,4.666666666666667,3,4,2,3,3,1,2,1,2,2,2.5714285714285716,3,1,2,2,3,3,1,1,1,5,1.8333333333333333,1.5,52.272315025329604,1,30,195.97802197802196,27,57.68939393939388,1,3,0,3,2,0.6,3,3,3,2,3,0.9333333333333333
p0134,wjms,HH,wjms,pe_p7_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,4,2,2,1,4,1,2,0,0,0,4,1,4,1,1,2,4,1.8571428571428572,8,3,5.5,4,4,4,4,1,1,2,3,2,42.896081924438505,0,28,114.67142857142858,28,175.20279720279723,2,3,3,1,1,0.6666666666666666,1,3,2,1,1,0.5333333333333333
p0135,wjms,AG,wjms,pe_p4_2018,2,6,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,2,1.5,2,1,1,2,1,1,1,2,2,12,4,5,3,2,1,3,2.6666666666666665,2,2,5,5,1,4,2,1,2,3,1.7142857142857142,2,1,1.5,4,5,5,5,4,4,2,4.5,1,34.2492523193359,1,30,-178.8736263736264,28,364.11363636363626,1,0,0,0,1,0.13333333333333333,1,3,2,1,2,0.6
p0136,wjms,HH,wjms,pe_p4_2018,2,6,13,0,wjms_sibling_000,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,7,4,1,2,1,3,1,1.6666666666666667,0,0,1,5,2,2,2,1,2,2,2,1,2,1.5,4,4,5,4,2,2,2,3.5,0,35.0595026016235,1,28,230.21794871794873,31,-72.66666666666674,3,3,2,2,2,0.8,1,3,2,1,1,0.5333333333333333
p0137,wjms,HH,wjms,pe_p3_2018,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,2,1,1,1,5,4,1,3,2,4,1,2.1666666666666665,0,0,2,5,2,3,1,1,2,1,1.5714285714285714,1,1,1,3,5,5,4,2,2,3,3.5,2,55.4276313781738,1,22,-99.66666666666674,26,-79.3131313131313,3,3,3,3,0,0.8,0,3,1,0,1,0.3333333333333333
p0138,wjms,BM,wjms,wi_p2_2018,1,5,13,0,wjms_sibling_000,0,0,0,0,0,1,0,3,1,4,1,2.25,1,1,1,2,1,2,2,1,1,5,4,1,5,1,3,5,2.8333333333333335,1,4,3,5,2,4,1,1,2,1,1.4285714285714286,1,1,1,4,5,4,5,1,1,4,3.3333333333333335,2.5,33.5226402282715,1,19,174.08333333333337,26,-396.24242424242425,3,2,2,2,3,0.8,2,3,3,2,2,0.8
p0139,wjms,BM,wjms,wi_p3_2018,1,6,14,0,wjms_sibling_000,0,0,1,0,0,1,0,2,1,3,1,1.75,1,1,1,1,1,1,1,1,1,5,5,5,2,2,3,5,3,2,3,3,3,3,4,2,2,3,3,2.5714285714285716,3,3,3,5,5,5,5,2,2,5,4,0,45.311515808105455,0,26,660.3499999999999,29,173.1217948717948,3,0,3,3,1,0.6666666666666666,3,0,0,0,0,0.2
p0140,wjms,BM,wjms,pe_p3_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,2,1,1,2,1,1,6,4,2,1,1,2,1,1.5,0,0,2,4,2,3,1,1,3,1,1.8571428571428572,4,1,2.5,5,5,5,5,2,2,3,4,1,32.5682029724121,0,32,249.9000000000001,30,108.09999999999991,1,3,3,3,1,0.7333333333333333,3,3,2,1,2,0.7333333333333333
p0141,wjms,AG,wjms,pe_p3_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,2,1.5,1,2,1,2,1,2,1,1,1,6,5,1,2,2,2,1,1.5,0,0,2,5,1,5,1,1,1,1,1,1,1,1,4,5,5,5,2,2,2,3.8333333333333335,3,68.6599006652832,0,31,465.7767857142858,29,124.8901098901099,2,3,3,3,1,0.8,3,3,3,3,2,0.9333333333333333
p0142,wjms,AG,wjms,pe_p7_2018,1,1,14,0,wjms_sibling_000,0,0,1,0,0,0,0,3,2,2,1,2,1,1,2,2,2,2,1,1,1,8,5,2,2,2,2,1,1.6666666666666667,0,0,3,5,1,3,2,1,1,1,1.4285714285714286,3,2,2.5,4,5,5,5,2,2,3,3.8333333333333335,0.5,28.3558883666992,1,27,208.98333333333346,30,126.46153846153834,2,3,2,1,3,0.7333333333333333,3,3,3,1,2,0.8
p0143,wjms,BM,wjms,pe_p3_2018,1,1,13,1,wjms_sibling_340,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,2,4,2,2,3,1,1,1.8333333333333333,0,0,0,5,1,4,2,1,2,2,1.5714285714285714,3,4,3.5,5,5,5,5,3,3,1,4.333333333333333,2.5,59.1346168518066,0,28,242.99242424242425,30,164,3,3,3,2,3,0.9333333333333333,3,3,3,3,3,1
p0144,wjms,MJ,wjms,pe_p7_2018,1,1,13,1,wjms_sibling_230,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,2,1,1,1,10,5,1,1,1,2,1,1.1666666666666667,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,2,2,2,5,5,4,4,2,3,1,3.8333333333333335,2,30.8320465087891,0,23,240.76136363636363,26,-103.6833333333334,2,3,3,2,0,0.6666666666666666,3,3,3,2,1,0.8
p0145,wjms,MJ,wjms,pe_p3_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,2,1,1,4,4,1,4,2,1,3,2.1666666666666665,3,3,0,4,2,5,2,1,2,2,1.7142857142857142,3,1,2,5,5,5,5,1,1,2,3.6666666666666665,NA,38.76533889770505,1,29,309.48051948051955,28,145.47727272727275,2,3,1,1,3,0.6666666666666666,1,3,3,2,3,0.8
p0146,wjms,MJ,wjms,pe_p3_2018,2,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,1,8,5,1,1,1,1,1,1,0,0,1,4,2,4,2,1,1,1,1.5714285714285714,3,1,2,5,5,5,4,1,1,2,3.5,2.5,31.809700012207003,1,29,89.41025641025635,31,165.39999999999986,3,3,3,2,3,0.9333333333333333,0,3,3,0,1,0.4666666666666667
p0147,wjms,AG,wjms,pe_p3_2018,1,6,14,0,wjms_sibling_000,0,0,1,0,0,0,0,3,1,4,1,2.25,2,1,1,2,1,1,1,1,1,8,5,3,1,1,2,1,1.5,0,0,2,5,2,2,3,1,2,3,2.2857142857142856,2,2,2,4,4,4,3,1,1,3,2.8333333333333335,0,26.7107057571411,1,31,598.1619047619045,30,-80.74725274725279,1,3,3,2,2,0.7333333333333333,3,2,0,2,0,0.4666666666666667
p0148,wjms,HH,wjms,wi_p2_2018,2,6,14,0,wjms_sibling_000,0,0,0,0,NA,0,NA,2,1,3,2,2,1,2,1,1,1,1,1,1,1,4,5,3,1,3,2,3,2.1666666666666665,3,2,5,5,2,3,3,2,1,5,2.4285714285714284,3,2,2.5,3,4,5,5,2,2,3,3.5,0,36.89990901947025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p0149,wjms,MK,wjms,pe_p7_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,3,5,1,1,2.6666666666666665,0,0,0,3,3,3,4,1,5,5,3.4285714285714284,8,3,5.5,3,5,5,4,4,5,3,4.333333333333333,2,46.393039703369155,0,31,544.4519230769231,31,-88.54761904761904,1,3,1,1,1,0.4666666666666667,0,3,0,1,1,0.3333333333333333
p0150,wjms,HH,wjms,pe_p7_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,NA,0,NA,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,5,1,3,1,2,1,1.5,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,5,5,5,5,2,2,1,4,2.5,31.2652626037598,NA,31,237.53809523809537,30,187.9000000000001,3,3,3,2,3,0.9333333333333333,2,3,3,2,3,0.8666666666666667
p0151,wjms,BM,wjms,pe_p7_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,1,1,2,1,2,1,1,3,5,1,1,1,2,1,1.1666666666666667,0,0,0,4,2,5,1,1,3,2,1.7142857142857142,4,1,2.5,5,5,5,5,3,3,1,4.333333333333333,2.5,55.2565803527832,0,32,-79.5333333333333,31,116.51785714285711,1,3,3,1,2,0.6666666666666666,3,2,1,3,3,0.8
p0152,wjms,MK,wjms,pe_p7_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,2,1,1,4,4,2,2,2,1,1,1.6666666666666667,0,0,0,4,2,5,1,1,2,2,1.5714285714285714,3,1,2,5,5,5,5,5,3,2,4.666666666666667,2,47.882698059082045,0,29,556.3272727272727,30,91.58333333333326,3,3,3,2,3,0.9333333333333333,3,3,3,3,3,1
p0153,wjms,AG,wjms,pe_p7_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,1,1,1,1,2,1,5,5,5,3,3,2,1,2.5,0,0,0,5,1,4,1,1,1,3,1.4285714285714286,3,1,2,4,5,5,5,2,3,2,4,1,59.7222213745117,1,30,584.0000000000002,30,366.1153846153845,2,3,1,3,2,0.7333333333333333,1,3,3,2,3,0.8
p0154,wjms,BM,wjms,mo_p1_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,2,1,2,2,10,5,2,2,1,1,1,1.3333333333333333,0,0,1,5,1,4,1,1,3,4,1.8571428571428572,1,1,1,5,5,5,5,2,3,1,4.166666666666667,1.5,54.41693687438965,0,27,398.5749999999998,32,-97.73863636363649,2,3,3,2,3,0.8666666666666667,3,2,3,2,3,0.8666666666666667
p0155,wjms,BM,wjms,NA,2,NA,14,0,wjms_sibling_000,0,0,NA,NA,0,0,0,2,1,1,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,34.49468421936035,0,22,-53.380952380952294,25,437.76666666666654,2,3,1,2,3,0.7333333333333333,1,3,3,2,1,0.6666666666666666
p0156,wjms,BM,wjms,pe_p7_2018,2,6,14,1,wjms_sibling_310,0,0,1,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,1,2,1,1,4,5,1,1,1,1,1,1,0,0,3,4,2,4,1,2,2,2,1.8571428571428572,3,1,2,4,5,5,5,2,2,2,3.8333333333333335,0.5,29.59464931488035,1,29,244.92948717948718,30,82.33516483516485,2,3,3,3,3,0.9333333333333333,3,3,1,2,1,0.6666666666666666
p0157,wjms,MJ,wjms,pe_p7_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,2,2,2,1,1,1.6666666666666667,0,0,0,4,3,3,3,2,4,3,2.857142857142857,3,3,3,5,5,5,5,3,3,2,4.333333333333333,1,44.6969680786133,0,28,281.2987012987013,29,20.307692307692264,2,3,2,1,2,0.6666666666666666,2,3,3,1,2,0.7333333333333333
p0158,wjms,MJ,wjms,mo_p6_2018,1,1,15,1,wjms_sibling_220,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,4,3,4,1,1,1,2,0,0,1,5,2,4,2,1,3,2,1.8571428571428572,4,1,2.5,5,5,5,5,2,2,2,4,1,43.95922660827635,0,30,444.42857142857156,27,43.75,3,3,3,3,3,1,3,3,3,3,3,1
p0159,wjms,HH,wjms,mo_p5_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,5,1,2,1,2,1,1.3333333333333333,0,0,0,3,2,3,1,1,2,2,2,8,2,5,4,5,5,5,3,3,1,4.166666666666667,1.5,34.07415294647215,0,24,40,29,17.181818181818244,2,3,1,3,1,0.6666666666666666,0,1,0,0,0,0.06666666666666667
p0160,wjms,MJ,wjms,mo_p5_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,7,5,1,2,1,1,1,1.1666666666666667,0,0,0,5,1,4,1,1,2,2,1.4285714285714286,1,1,1,5,5,5,5,1,1,1,3.6666666666666665,2,43.0705966949463,0,22,153.79220779220782,30,343.0274725274726,2,3,3,1,2,0.7333333333333333,3,3,3,2,2,0.8666666666666667
p0161,wjms,MJ,wjms,pe_p7_2018,1,1,13,0,wjms_sibling_000,0,0,0,0,0,1,0,2,1,1,2,1.5,1,1,1,1,2,1,2,1,1,2,5,1,2,2,2,1,1.5,0,0,2,4,2,5,1,2,2,1,1.5714285714285714,1,1,1,5,5,5,5,4,5,1,4.833333333333333,0.5,23.8970584869385,1,32,405.3125,31,212.26666666666665,1,3,3,2,3,0.8,2,3,3,3,3,0.9333333333333333
p0162,wjms,HH,wjms,mo_p5_2018,1,1,15,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,2,1,1,1,1,1,7,4,1,2,3,2,5,2.5,1,2,0,4,2,3,2,1,4,2,2.2857142857142856,1,1,1,5,5,5,5,1,1,3,3.6666666666666665,2,43.53713417053225,1,30,160.16483516483527,31,74.3380952380952,3,3,3,2,3,0.9333333333333333,1,3,3,3,3,0.8666666666666667
p0163,wjms,HH,wjms,mo_p5_2018,2,NA,15,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,2,1,1,5,4,2,3,1,1,1,1.6666666666666667,0,0,0,5,3,4,2,4,2,3,2.4285714285714284,2,2,2,5,5,5,5,3,3,3,4.333333333333333,0,29.6236047744751,1,32,135.4708333333333,24,122.70000000000005,3,3,2,2,3,0.8666666666666667,3,3,3,2,3,0.9333333333333333
p0164,wjms,BM,wjms,wi_p2_2018,1,NA,13,0,wjms_sibling_000,0,0,NA,NA,0,0,0,2,1,1,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,38.4344482421875,0,31,559.5714285714287,32,189.5999999999999,3,3,2,1,2,0.7333333333333333,3,3,3,2,2,0.8666666666666667
p0165,wjms,BM,wjms,wi_p4_2018,2,NA,13,0,wjms_sibling_000,0,0,NA,NA,0,0,0,2,1,1,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.0104141235352,1,31,486.1428571428571,29,357,3,0,3,1,3,0.6666666666666666,3,2,2,1,3,0.7333333333333333
p0166,wjms,MJ,wjms,mo_p5_2018,2,6,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,2,1,1,1,1,1,7,5,3,1,2,3,1,1.8333333333333333,0,0,0,4,2,4,1,1,2,2,1.7142857142857142,2,1,1.5,5,5,5,4,2,2,2,3.8333333333333335,0,39.4097213745117,1,31,150.44285714285706,27,129.51666666666665,1,3,3,3,3,0.8666666666666667,0,2,3,2,3,0.6666666666666666
p0167,wjms,HH,wjms,mo_p1_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,3,1,3,4,1,1,2.1666666666666665,0,0,0,3,4,2,4,4,4,4,3.857142857142857,8,5,6.5,5,5,5,3,2,2,3,3.6666666666666665,2,53.02398300170895,0,28,277.8714285714286,28,574.5576923076924,2,3,1,1,1,0.5333333333333333,2,3,1,1,2,0.6
p0168,wjms,MJ,wjms,mo_p5_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,5,1,3,3,2,1,1.8333333333333333,0,0,0,5,2,4,1,1,5,2,2,4,2,3,5,5,5,5,2,2,1,4,2,49.2569465637207,0,29,286.7756410256409,29,203.22435897435912,2,3,3,3,3,0.9333333333333333,2,3,3,3,3,0.9333333333333333
